match_no,batting_team,batting_side,overs,runs,"bowler_to_batsman, runs",commentary,numerical_runs,bowler,batsman,preprocessed_commentary
1,SL,1,3.6,4,"Naveen-ul-Haq to Gunathilaka, FOUR runs","gorgeous. That's is sigh inducing. Majestic from Rajapaksa, who spots the width and the half-volley length, gets down on one knee and times it through extra cover.",4,Naveen-ul-Haq,Gunathilaka,"['gorgeou', 'sigh', 'induc', 'majest', 'rajapaksa', 'spot', 'width', 'halfvolley', 'length', 'get', 'knee', 'time', 'extra', 'cover']"
1,SL,1,4.1,0,"Mujeeb to Rajapaksa, no run","that's brave, charging Mujeeb off his first ball. Doesn't time it, though",0,Mujeeb,Rajapaksa,"['brave', 'charg', 'mujeeb', 'hi', 'first', 'ball', 'doe', ""n't"", 'time', 'though']"
1,SL,1,4.2,1,"Mujeeb to Rajapaksa, 1 run",hands back in his crease and clips it to short fine,1,Mujeeb,Rajapaksa,"['hand', 'back', 'hi', 'creas', 'clip', 'short', 'fine']"
1,SL,1,4.3,0,"Mujeeb to Gunathilaka, no run",prodded into the onside,0,Mujeeb,Gunathilaka,"['prod', 'onsid']"
1,SL,1,4.4,1,"Mujeeb to Gunathilaka, 1 run","darts it in, and he eases it to long-on",1,Mujeeb,Gunathilaka,"['dart', 'ea', 'logon']"
1,SL,1,4.5,0,"Mujeeb to Rajapaksa, no run",this one's a touch too wide,0,Mujeeb,Rajapaksa,"['thi', 'touch', 'wide']"
1,SL,1,4.6,1,"Mujeeb to Rajapaksa, 1 run","clipped into the onside and he keeps the strike. Raced through that over, did Mujeeb",1,Mujeeb,Rajapaksa,"['clip', 'onsid', 'keep', 'strike', 'race', 'mujeeb']"
1,SL,1,5.1,1w,"Azmatullah to Rajapaksa, 1 wide",dragged down legside,1,Azmatullah,Rajapaksa,"['drag', 'besid']"
1,SL,1,5.1,1,"Azmatullah to Rajapaksa, 1 run","slashed away through the offside and gets the treatment it deserves. Short and wide, and an easy putaway",1,Azmatullah,Rajapaksa,"['slash', 'away', 'offsid', 'get', 'treatment', 'deserv', 'short', 'wide', 'easi', 'cutaway']"
1,SL,1,5.2,4,"Azmatullah to Gunathilaka, FOUR runs",scoops it over fine leg and it goes all the way! Picked up very cleanly and just used Omarzai's pace to carry it over the fence,4,Azmatullah,Gunathilaka,"['scoop', 'fine', 'leg', 'goe', 'way', 'pick', 'veri', 'cleanli', 'use', 'omarzai', 'pace', 'carri', 'fenc']"
1,SL,1,5.3,4,"Azmatullah to Gunathilaka, FOUR runs","makes room and thrashes it through the covers, and it's four more. Now the runs are flowing relatively freely.",4,Azmatullah,Gunathilaka,"['make', 'room', 'thrash', 'cover', 'run', 'flow', 'rel', 'freeli']"
1,SL,1,5.4,1,"Azmatullah to Gunathilaka, 1 run","and he's dropped a dolly! Afghanistan have suddenly lost their heads. That was a really ordinary over of bowling, and it's compoundedby a simple chance shelled at cover-point",1,Azmatullah,Gunathilaka,"['drop', 'dolli', 'suddenli', 'lost', 'head', 'wa', 'realli', 'ordinari', 'bowl', 'compound', 'simpl', 'chanc', 'shell', 'overprint']"
1,SL,1,5.5,4,"Azmatullah to Rajapaksa, FOUR runs","the carnage continues, I can barely keep this up. A classy little leg glance sees the ball race away for another boundary",4,Azmatullah,Rajapaksa,"['carnag', 'continu', 'bare', 'keep', 'thi', 'classi', 'littl', 'leg', 'glanc', 'see', 'ball', 'race', 'away', 'anoth', 'boundari']"
1,SL,1,5.6,4,"Azmatullah to Rajapaksa, FOUR runs","you guessed it, it's four more! Short, sat up for Rajapaksa and he pulls it away for another boundary. That's 20 in the over, or something like it, and Sri Lanka are wresting back control of this game.",4,Azmatullah,Rajapaksa,"['guess', 'short', 'sat', 'rajapaksa', 'pull', 'away', 'anoth', 'boundari', 'someth', 'like', 'sri', 'lanka', 'wrest', 'back', 'control', 'thi', 'game']"
1,SL,1,6.1,1,"M Nabi to Gunathilaka, 1 run",eased down to mid-off for a single. That's more the pace I can keep up with,1,M Nabi,Gunathilaka,"['ea', 'doff', 'pace', 'keep']"
1,SL,1,6.2,1w,"M Nabi to Rajapaksa, 1 wide",sends this down leg,1,M Nabi,Rajapaksa,"['send', 'thi', 'leg']"
1,SL,1,6.2,0,"M Nabi to Rajapaksa, no run",gets the front foot out and defends,0,M Nabi,Rajapaksa,"['get', 'front', 'foot', 'defend']"
1,SL,1,6.3,1,"M Nabi to Rajapaksa, 1 run",nurdled to short fine and they scamper through for one,1,M Nabi,Rajapaksa,"['curdl', 'short', 'fine', 'scamper']"
1,SL,1,6.4,1,"M Nabi to Gunathilaka, 1 run",poked into the offside and they race through once more,1,M Nabi,Gunathilaka,"['poke', 'offsid', 'race', 'onc']"
1,SL,1,6.5,4,"M Nabi to Rajapaksa, FOUR runs","darted in, but he's allowed him width, and Rajapaksa picks it up over cover-point and dispatches it to the boundary",4,M Nabi,Rajapaksa,"['dart', 'allow', 'width', 'pick', 'overprint', 'dispatch', 'boundari']"
1,SL,1,6.6,0,"M Nabi to Rajapaksa, no run","Tried to sweep it but misses. The keeper's convinced it's caught bat, but the umpire's not fooled, and declares it a wide. Afghanistan review Nothing on UltraEdge and this time the umpire decides to reprieve the Sri Lankan batter",0,M Nabi,Rajapaksa,"['tri', 'sweep', 'miss', 'keeper', 'convinc', 'caught', 'bat', 'umpir', 'fool', 'declar', 'wide', 'review', 'noth', 'ultraedg', 'thi', 'time', 'umpir', 'decid', 'repriev', 'sri', 'lanka', 'batter']"
1,SL,1,7.1,0,"Mujeeb to Gunathilaka, no run",defended,0,Mujeeb,Gunathilaka,['defend']
1,SL,1,7.2,W,"Mujeeb to Gunathilaka, OUT","brought out the reverse sweep and while he connected well, he sends it straight down Janat's throat at deep point. Mujeeb strikes, and a colourful Sri Lankan partnership draws to a close",0,Mujeeb,Gunathilaka,"['brought', 'revers', 'sweep', 'connect', 'well', 'send', 'straight', 'want', 'throat', 'deep', 'point', 'mujeeb', 'strike', 'color', 'sri', 'lanka', 'partnership', 'draw', 'close']"
1,SL,1,7.3,0,"Mujeeb to Hasaranga de Silva, no run","angling into the pads, defended to midwicket",0,Mujeeb,Hasaranga de Silva,"['angl', 'pad', 'defend', 'midwicket']"
1,SL,1,7.4,0,"Mujeeb to Hasaranga de Silva, no run","extra bounce, he plays and misses",0,Mujeeb,Hasaranga de Silva,"['extra', 'bounc', 'play', 'miss']"
1,SL,1,7.5,1,"Mujeeb to Hasaranga de Silva, 1 run",slashed to deep backward point. The 50's up,1,Mujeeb,Hasaranga de Silva,"['slash', 'deep', 'backward', 'point']"
1,SL,1,7.6,4,"Mujeeb to Rajapaksa, FOUR runs","short and wide. Loose delivery, and he presses on despite the loss of his partner, slashing it away for four",4,Mujeeb,Rajapaksa,"['short', 'wide', 'loo', 'deliveri', 'press', 'despit', 'loss', 'hi', 'partner', 'slash', 'away']"
1,SL,1,8.1,0,"Rashid Khan to Hasaranga de Silva, no run",opens the face and runs it to backward point,0,Rashid Khan,Hasaranga de Silva,"['open', 'face', 'run', 'backward', 'point']"
1,SL,1,8.2,1,"Rashid Khan to Hasaranga de Silva, 1 run",eased to long-on,1,Rashid Khan,Hasaranga de Silva,"['ea', 'logon']"
1,SL,1,8.3,1w,"Rashid Khan to Rajapaksa, 1 wide","wide down legside. The keeper appeals again, but the umpire calls it a wide",1,Rashid Khan,Rajapaksa,"['wide', 'besid', 'keeper', 'appeal', 'umpir', 'call', 'wide']"
1,SL,1,8.3,2,"Rashid Khan to Rajapaksa, 2 runs",that came back in and was too close to cut. Gets the under edge and bounces over the keeper for runs,2,Rashid Khan,Rajapaksa,"['came', 'back', 'wa', 'close', 'cut', 'get', 'edg', 'bounc', 'keeper', 'run']"
1,SL,1,8.4,1,"Rashid Khan to Rajapaksa, 1 run",jabbed to wide long-on for a single,1,Rashid Khan,Rajapaksa,"['jab', 'wide', 'logon']"
1,SL,1,8.5,0,"Rashid Khan to Hasaranga de Silva, no run","tried to heave it over midwicket, but didn't appear to read the googly. Thick inside edge onto the pad",0,Rashid Khan,Hasaranga de Silva,"['tri', 'heav', 'midwicket', ""n't"", 'appear', 'read', 'googli', 'thick', 'insid', 'edg', 'onto', 'pad']"
1,SL,1,8.6,0,"Rashid Khan to Hasaranga de Silva, no run","looked to carve past short third, but is beaten by the skid. Neat over from the Afghan superstar",0,Rashid Khan,Hasaranga de Silva,"['look', 'carv', 'past', 'short', 'third', 'beaten', 'skid', 'neat', 'afghan', 'superstar']"
1,SL,1,9.1,1,"Mujeeb to Rajapaksa, 1 run",a little punch into a vacant midwicket region,1,Mujeeb,Rajapaksa,"['littl', 'punch', 'vacant', 'midwicket', 'region']"
1,SL,1,9.2,W,"Mujeeb to Hasaranga de Silva, OUT","Hasaranga heaves once more, and this time there's no salvation for him. Poor batting, this. This particular shot always looked low percentage, and he skied this to mid-off, where Mohammad Nabi made no mistake",0,Mujeeb,Hasaranga de Silva,"['heav', 'onc', 'thi', 'time', 'salvat', 'poor', 'bat', 'thi', 'thi', 'particular', 'shot', 'alway', 'look', 'low', 'percentag', 'ski', 'thi', 'doff', 'mohammad', 'nab', 'made', 'mistak']"
1,SL,1,9.3,0,"Mujeeb to Rajapaksa, no run",leans into a cover drive to the fielder,0,Mujeeb,Rajapaksa,"['lean', 'cover', 'drive', 'fielder']"
1,SL,1,9.4,4,"Mujeeb to Rajapaksa, FOUR runs",crunches this one past point. Rajapaksa's batting on a different surface. So quick to pick up the short length and dispatch it to the boundary,4,Mujeeb,Rajapaksa,"['crunch', 'thi', 'past', 'point', 'rajapaksa', 'bat', 'differ', 'surfac', 'quick', 'pick', 'short', 'length', 'dispatch', 'boundari']"
1,SL,1,9.5,0,"Mujeeb to Rajapaksa, no run",defended back to the bowler,0,Mujeeb,Rajapaksa,"['defend', 'back', 'bowler']"
1,SL,1,9.6,0,"Mujeeb to Rajapaksa, no run","play and a miss, and that brings a frenetic ten overs to a close. The umpires summon the drinks trolley",0,Mujeeb,Rajapaksa,"['play', 'miss', 'bring', 'frenet', 'ten', 'close', 'umpir', 'summon', 'drink', 'trolley']"
1,SL,1,10.1,W,"M Nabi to Shanaka, OUT",strikes first ball after drinks. Dangled his bat wide outside off and gets a faint edge on it,0,M Nabi,Shanaka,"['strike', 'first', 'ball', 'drink', 'dangl', 'hi', 'bat', 'wide', 'outsid', 'get', 'faint', 'edg']"
1,SL,1,10.2,0,"M Nabi to C Karunaratne, no run",eases it to extra cover,0,M Nabi,C Karunaratne,"['ea', 'extra', 'cover']"
1,SL,1,10.3,0,"M Nabi to C Karunaratne, no run","carried straight on with the angle, and he defends it back to the bowler",0,M Nabi,C Karunaratne,"['carri', 'straight', 'angl', 'defend', 'back', 'bowler']"
1,SL,1,10.4,1,"M Nabi to C Karunaratne, 1 run",eases this down to long-on for a single,1,M Nabi,C Karunaratne,"['ea', 'thi', 'logon']"
1,SL,1,10.5,1,"M Nabi to Rajapaksa, 1 run",guides it to short third and they scurry through for one,1,M Nabi,Rajapaksa,"['guid', 'short', 'third', 'scurri']"
1,SL,1,10.6,0,"M Nabi to C Karunaratne, no run","closed the bat face and got a leading edge, but no harm done. Excellent over for Afghanistan",0,M Nabi,C Karunaratne,"['close', 'bat', 'face', 'got', 'lead', 'edg', 'harm', 'excel']"
1,SL,1,11.1,0,"Rashid Khan to Rajapaksa, no run","opened the face to short third and wanted a single, but he was sent back by Karunaratne. Wisely, too",0,Rashid Khan,Rajapaksa,"['open', 'face', 'short', 'third', 'want', 'wa', 'sent', 'back', 'karunaratn', 'wise']"
1,SL,1,11.2,1,"Rashid Khan to Rajapaksa, 1 run",leans forward and sweeps exapnsively to get a single,1,Rashid Khan,Rajapaksa,"['lean', 'forward', 'sweep', 'expans', 'get']"
1,SL,1,11.3,1,"Rashid Khan to C Karunaratne, 1 run",nurdle into the onside and they get a single despite the spirited efforts of Rashid Khan to prevent it.,1,Rashid Khan,C Karunaratne,"['hurdl', 'onsid', 'get', 'despit', 'spirit', 'effort', 'wash', 'prevent']"
1,SL,1,11.4,0,"Rashid Khan to Rajapaksa, no run","googly, defended",0,Rashid Khan,Rajapaksa,"['googli', 'defend']"
1,SL,1,11.5,0,"Rashid Khan to Rajapaksa, no run",googly once more. He tried to heave it over extra cover but is comprehensively beaten,0,Rashid Khan,Rajapaksa,"['googli', 'onc', 'tri', 'heav', 'extra', 'cover', 'comprehens', 'beaten']"
1,SL,1,11.6,0,"Rashid Khan to Rajapaksa, no run","skidded on and he had to be quick to get out of the way, or it would have been lbw. Dug out eventually, but it's another tight over",0,Rashid Khan,Rajapaksa,"['skid', 'quick', 'get', 'way', 'would', 'law', 'dug', 'eventu', 'anoth', 'tight']"
1,SL,1,12.1,0,"M Nabi to C Karunaratne, no run",Nabi's so good at beating these batters outside off. The ball just gets a bit of extra bounce,0,M Nabi,C Karunaratne,"['nab', 'good', 'beat', 'batter', 'outsid', 'ball', 'get', 'bit', 'extra', 'bounc']"
1,SL,1,12.2,W,"M Nabi to C Karunaratne, 1 run, OUT","this is run-out, surely. Sri Lanka shooting themselves in the foot with this running. A direct hit at the non-striker's end puts an end to Rajapaksa's resistance, and SL in dire straits now",0,M Nabi,C Karunaratne,"['thi', 'runt', 'sure', 'sri', 'lanka', 'shoot', 'themselv', 'foot', 'thi', 'run', 'direct', 'hit', 'nonstrik', 'end', 'put', 'end', 'rajapaksa', 'resist', 'dire', 'strait']"
1,SL,1,12.3,W,"M Nabi to C Karunaratne, OUT","Whoa, I think this is another run-out, and so do Afghanistan! Another unbelievably unnecessary bit of running. he was never going to make it. The keeper has time to collect and whip off the bails, and Theekshana's on his way",0,M Nabi,C Karunaratne,"['whoa', 'think', 'thi', 'anoth', 'runt', 'anoth', 'unbeliev', 'unnecessari', 'bit', 'run', 'wa', 'never', 'go', 'make', 'keeper', 'ha', 'time', 'collect', 'whip', 'bail', 'theekshana', 'hi', 'way']"
1,SL,1,12.4,0,"M Nabi to Pathirana, no run",lovely bowling. This went the other way and almost kissed the outside edge,0,M Nabi,Pathirana,"['love', 'bowl', 'thi', 'went', 'way', 'almost', 'kiss', 'outsid', 'edg']"
1,SL,1,12.5,0,"M Nabi to Pathirana, no run","same again. Much too good for the number ten. Almost swinging away, that",0,M Nabi,Pathirana,"['much', 'good', 'number', 'ten', 'almost', 'swing', 'away']"
1,SL,1,12.6,1,"M Nabi to Pathirana, 1 run",this one takes the outside edge which runs away for a single,1,M Nabi,Pathirana,"['thi', 'take', 'outsid', 'edg', 'run', 'away']"
1,SL,1,13.1,0,"Rashid Khan to Pathirana, no run",wrong'un. Beats the edge,0,Rashid Khan,Pathirana,"['wrong', 'beat', 'edg']"
1,SL,1,13.2,0,"Rashid Khan to Pathirana, no run",defended back to the bowler,0,Rashid Khan,Pathirana,"['defend', 'back', 'bowler']"
1,SL,1,13.3,2,"Rashid Khan to Pathirana, 2 runs",turned back in sharply. Fortunate to get an inside edge and squeeze it down to fine leg for a couple,2,Rashid Khan,Pathirana,"['turn', 'back', 'sharpli', 'fortun', 'get', 'insid', 'edg', 'squeez', 'fine', 'leg']"
1,SL,1,13.4,0,"Rashid Khan to Pathirana, no run","flatter, defended",0,Rashid Khan,Pathirana,"['flatter', 'defend']"
1,SL,1,13.5,1,"Rashid Khan to Pathirana, 1 run","looked to smear it over midwicket. Didn't get it anywhere near the middle, but does get a single",1,Rashid Khan,Pathirana,"['look', 'smear', 'midwicket', ""n't"", 'get', 'anywher', 'near', 'middl', 'doe', 'get']"
1,SL,1,13.6,0,"Rashid Khan to C Karunaratne, no run","googly strikes the pads. Rashid's adamant it's out, and strong-arms his captain into reviewing. The impact and wickets are both umpire's call, so the not out decision stands",0,Rashid Khan,C Karunaratne,"['googli', 'strike', 'pad', 'raid', 'adam', 'strongarm', 'hi', 'captain', 'review', 'impact', 'wicket', 'umpir', 'call', 'decis', 'stand']"
1,SL,1,14.1,0,"M Nabi to Pathirana, no run","another ungainly sweep, another miss",0,M Nabi,Pathirana,"['anoth', 'ungainli', 'sweep', 'anoth', 'miss']"
1,SL,1,14.2,1,"M Nabi to Pathirana, 1 run",nudged into the onside and they race through for one,1,M Nabi,Pathirana,"['nudg', 'onsid', 'race']"
1,SL,1,14.3,0,"M Nabi to C Karunaratne, no run","drives through the offside but the fielder's on his toes, and there's no run to be had",0,M Nabi,C Karunaratne,"['drive', 'offsid', 'fielder', 'hi', 'toe', 'run']"
1,SL,1,14.4,1,"M Nabi to C Karunaratne, 1 run",worked into the onside,1,M Nabi,C Karunaratne,"['work', 'onsid']"
1,SL,1,14.5,0,"M Nabi to Pathirana, no run",thick outside edge to short third,0,M Nabi,Pathirana,"['thick', 'outsid', 'edg', 'short', 'third']"
1,SL,1,14.6,W,"M Nabi to Pathirana, OUT","finally, the sweep leads to his downfall. There was no conviction, or, frankly, ability behind that shot. So it's little surprise he skies it into the covers",0,M Nabi,Pathirana,"['final', 'sweep', 'lead', 'hi', 'downfal', 'wa', 'convict', 'frankli', 'abil', 'behind', 'shot', 'littl', 'surpris', 'sky', 'cover']"
1,SL,1,15.1,1,"Rashid Khan to Madushanka, 1 run","spinning back in, and he squeezes it to backward point to get off the mark",1,Rashid Khan,Madushanka,"['spin', 'back', 'squeez', 'backward', 'point', 'get', 'mark']"
1,SL,1,15.2,0,"Rashid Khan to C Karunaratne, no run","eased to long-on, but he refuses the single",0,Rashid Khan,C Karunaratne,"['ea', 'logon', 'refus']"
1,SL,1,15.3,0,"Rashid Khan to C Karunaratne, no run","nearly cleaned up. Googly he did not see coming, and the underedge nearly dragged on",0,Rashid Khan,C Karunaratne,"['nearli', 'clean', 'googli', 'see', 'come', 'underag', 'nearli', 'drag']"
1,SL,1,15.4,0,"Rashid Khan to C Karunaratne, no run","comes back into the pads, but it's spinning too much",0,Rashid Khan,C Karunaratne,"['come', 'back', 'pad', 'spin', 'much']"
1,SL,1,15.5,0,"Rashid Khan to C Karunaratne, no run",worked into the onside,0,Rashid Khan,C Karunaratne,"['work', 'onsid']"
1,SL,1,15.6,1,"Rashid Khan to C Karunaratne, 1 run",keeps the strike with a slash through the offside,1,Rashid Khan,C Karunaratne,"['keep', 'strike', 'slash', 'offsid']"
1,SL,1,16.1,4,"Mujeeb to C Karunaratne, FOUR runs","rare loose delivery. A dragdown that's sliding down leg, and it's helped away for four",4,Mujeeb,C Karunaratne,"['rare', 'loo', 'deliveri', 'dragon', 'slide', 'leg', 'help', 'away']"
1,SL,1,16.2,0,"Mujeeb to C Karunaratne, no run","good-looking shot to long-on. There was probably two on, but he didn't run at all",0,Mujeeb,C Karunaratne,"['goodlook', 'shot', 'logon', 'wa', 'probabl', ""n't"", 'run']"
1,SL,1,16.3,0,"Mujeeb to C Karunaratne, no run",slapped to long-off on the bounce. No run again,0,Mujeeb,C Karunaratne,"['slap', 'longoff', 'bounc', 'run']"
1,SL,1,16.4,0,"Mujeeb to C Karunaratne, no run","slashed to deep cover, and once more, the single is spurned",0,Mujeeb,C Karunaratne,"['slash', 'deep', 'cover', 'onc', 'spurn']"
1,SL,1,16.5,6,"Mujeeb to C Karunaratne, SIX runs","gets this away all the way for six! It should perhaps have been taken, but the deep midwicket fielder gets a palm on it and it carries over the rope.",6,Mujeeb,C Karunaratne,"['get', 'thi', 'away', 'way', 'perhap', 'taken', 'deep', 'midwicket', 'fielder', 'get', 'palm', 'carri', 'rope']"
